Rank,Name,,Country,Qualification,Final,event_name,date,gender
38,NIKITA,DEVYATERIKOV,KAZ,7.280,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
38,JOSH,LEVIN,USA,7.280,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
40,ALEXEY,MOLCHANOV,KAZ,7.370,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
40,OLEKSANDR,PAVLENKO,UKR,7.370,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
42,NICKOLAIE,RIVADENEIRA,ECU,7.430,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
43,KEITA,DOHI,JPN,7.510,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
44,KAI,HARADA,JPN,7.600,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
45,WILLIAM,BOSI,GBR,7.660,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
45,KAI,LIGHTNER,USA,7.660,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
47,KOKORO,FUJII,JPN,7.820,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
48,ARTYOM,DEVYATERIKOV,KAZ,7.830,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
49,HAIBIN,QU,CHN,7.890,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
50,KOSTIANTYN,PAVLENKO,UKR,7.940,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
51,IHOR,ROBOTA,UKR,7.970,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
52,SZYMON,PECIKIEWICZ,POL,7.990,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
53,HANWOOL,KIM,KOR,8.030,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
53,JAKOB,SCHUBERT,AUT,8.030,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
55,JAVIER,CANO BLAZQUEZ,ESP,8.040,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
56,ERIC,LOPEZ MATEOS,ESP,8.050,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
56,RUDOLPH,RUANA,USA,8.050,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
58,JERNEJ,KRUDER,SLO,8.220,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
59,NICOLAS,COLLIN,BEL,8.360,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
60,GALO,HERNANDEZ,ECU,8.500,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
61,SHUTA,TANAKA,JPN,8.530,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
62,CHRISTOPH,HANKE,GER,8.550,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
63,YANNICK,FLOHÉ,GER,8.660,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
64,SERGIO,PASTOR MARTÍNEZ,ESP,8.740,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
65,ALBAN,LEVIER,FRA,8.780,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
66,MACIEJ,DOBRZANSKI,POL,8.980,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
67,GRIFFIN,BARROS-KING,USA,9.230,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
68,EMILIO,RIOS,CHI,9.480,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
69,JASON,HOLOWACH,CAN,9.620,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
70,FELIPE,HO FOGANHOLO,BRA,9.650,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
71,JONATAN,FLOR VAZQUEZ,ESP,9.800,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
72,IHOR,TIAPKIN,UKR,10.370,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
73,CESAR,GROSSO,BRA,10.430,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
74,LUCAS,UCHIDA,CAN,10.500,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
75,JEROME,GONZÁLEZ GUTIÉRREZ,ESP,10.520,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
76,LUKA,POTOCAR,SLO,10.620,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
77,BENJAMIN,VARGAS,CHI,10.680,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
78,ALEXANDER,MEGOS,GER,10.910,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
79,VLADISLAV,SHEVCHENKO,RUS,10.950,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
80,JEAN,OURIQUES,BRA,12.400,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
81,PEDRO FERREIRA,NICOLOSO,BRA,14.950,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
82,RUSLAN,FAIZULLIN,RUS,false start,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
82,PENGHUI,LIN,CHN,false start,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
1,ALEKSANDRA,MIROSLAW,POL,7.600,7.47,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
2,ANNA,TSYGANOVA,RUS,8.200,7.75,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
3,MARIIA,KRASAVINA,RUS,8.060,8.18,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
4,AURELIA,SARISSON,FRA,8.190,11.27,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
5,ALEKSANDRA,KALUCKA,POL,8.260,8.44,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
6,ELENA,REMIZOVA,RUS,8.470,8.70,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
7,ANNA,BROZEK,POL,8.560,8.95,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
8,MINGWEI,NI,CHN,8.580,9.80,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
9,YILING,SONG,CHN,8.310,8.18,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
10,ELIZAVETA,IVANOVA,RUS,8.610,8.18,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
11,ANOUCK,JAUBERT,FRA,7.790,8.31,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
12,PATRYCJA,CHUDZIAK,POL,8.160,8.39,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
13,IULIIA,KAPLINA,RUS,8.030,false start,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
14,VICTOIRE,ANDRIER,FRA,8.280,fall,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
15,CUILIAN,HE,CHN,8.300,false start,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
16,ELENA,TIMOFEEVA,RUS,8.480,fall,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
17,ANDREA,ROJAS,ECU,8.620,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
18,ELMA,FLEURET,FRA,8.680,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
19,ELISABETTA,DALLA BRIDA,ITA,8.690,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
20,NATALIA,KALUCKA,POL,8.770,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
21,DARIA,KAN,RUS,8.820,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
22,ALEXANDRA,ELMER,AUT,9.000,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
23,CAPUCINE,VIGLIONE,FRA,9.020,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
24,ELENA,KRASOVSKAIA,RUS,9.180,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
25,FRANCESCA,VASI,ITA,9.270,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
26,MIHO,NONAKA,JPN,9.280,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
27,CLAIRE,BUHRFEIND,USA,9.330,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
28,NINA,LACH,AUT,9.400,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
29,ASSEL,MARLENOVA,KAZ,9.490,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
30,SILVIA,PORTA,ITA,9.500,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
31,TETIANA,KOLKOTINA,UKR,9.580,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
32,PETRA,KLINGLER,SUI,9.800,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
33,LUIZA,EMELEVA,RUS,9.860,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
34,IULIIA,PANTELEEVA,RUS,9.960,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
35,STASA,GEJO,SRB,10.320,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
36,FUTABA,ITO,JPN,10.360,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
37,MARGARYTA,ZAKHAROVA,UKR,10.380,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
38,MARGARITA,AGAMBAYEVA,KAZ,10.390,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
39,LAMU,RENQING,CHN,10.530,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
40,HUNG YING,LEE,TPE,10.580,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
41,ALEJANDRA,CONTRERAS,CHI,10.800,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
42,JESSICA,PILZ,AUT,10.890,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
43,HANA,KRIZOVA,CZE,10.900,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
44,JARA,SPÄTE,SUI,10.970,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
45,ALANNAH,YIP,CAN,10.980,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
46,GIULIA,MEDICI,ITA,10.990,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
47,SOFYA,YOKOYAMA,SUI,11.070,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
48,MAJA,RUDKA,POL,11.150,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
49,AKIYO,NOGUCHI,JPN,11.370,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
50,CHLOE,CAULIER,BEL,11.510,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
50,MEI,KOTAKE,JPN,11.510,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
50,ALEXANDRA,ZHIZNEVSKAYA,KAZ,11.510,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
53,GIORGIA,TESIO,ITA,11.610,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
54,IDA,KUPS,POL,11.890,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
55,JAIN,KIM,KOR,12.640,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
56,TIFFANY,MELIUS,AUS,12.990,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
57,EKATERINA,KIPRIIANOVA,RUS,13.370,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
58,REBECCA,FRANGOS,CAN,13.590,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
59,URSKA,REPUSIC,SLO,13.720,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
60,MIA,KRAMPL,SLO,14.210,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
61,THAIS MAKINO,SHIRAIWA,BRA,18.120,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
62,LUANA,RISCADO,BRA,29.490,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
1,DANYIL,BOLDYREV,UKR,6.100,5.58,Arco_(ITA)_2018,27 July - 28 July 2018,Men
2,ALEKSANDR,SHILOV,RUS,6.050,5.70,Arco_(ITA)_2018,27 July - 28 July 2018,Men
3,REZA,ALIPOUR SHENAZANDIFARD,IRI,5.850,5.59,Arco_(ITA)_2018,27 July - 28 July 2018,Men
4,DMITRII,TIMOFEEV,RUS,5.800,6.26,Arco_(ITA)_2018,27 July - 28 July 2018,Men
5,VLADISLAV,DEULIN,RUS,6.310,6.11,Arco_(ITA)_2018,27 July - 28 July 2018,Men
6,MARCIN,DZIENSKI,POL,6.290,6.49,Arco_(ITA)_2018,27 July - 28 July 2018,Men
7,JAN,KRIZ,CZE,6.210,6.80,Arco_(ITA)_2018,27 July - 28 July 2018,Men
8,BASSA,MAWEM,FRA,6.160,fall,Arco_(ITA)_2018,27 July - 28 July 2018,Men
9,ALEKSANDR,SHIKOV,RUS,6.330,6.00,Arco_(ITA)_2018,27 July - 28 July 2018,Men
10,STANISLAV,KOKORIN,RUS,6.300,6.10,Arco_(ITA)_2018,27 July - 28 July 2018,Men
11,KOSTIANTYN,PAVLENKO,UKR,6.080,6.27,Arco_(ITA)_2018,27 July - 28 July 2018,Men
12,LEONARDO,GONTERO,ITA,6.280,6.32,Arco_(ITA)_2018,27 July - 28 July 2018,Men
13,JOHN,BROSLER,USA,6.300,6.32,Arco_(ITA)_2018,27 July - 28 July 2018,Men
14,LEV,RUDATSKIY,RUS,6.320,6.34,Arco_(ITA)_2018,27 July - 28 July 2018,Men
15,LUDOVICO,FOSSALI,ITA,6.330,6.60,Arco_(ITA)_2018,27 July - 28 July 2018,Men
16,ALESSANDRO,SANTONI,ITA,6.200,7.13,Arco_(ITA)_2018,27 July - 28 July 2018,Men
17,PIERRE,REBREYEND,FRA,6.390,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
18,ARTEM,KHABIBULLIN,RUS,6.400,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
19,CARLOS,GRANJA,ECU,6.410,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
20,GUILLAUME,MORO,FRA,6.460,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
21,GIAN LUCA,ZODDA,ITA,6.480,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
22,MATTHIAS,ERBER,AUT,6.640,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
23,MICHAEL,FINN-HENRY,USA,6.660,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
24,MAX,HAMMER,USA,6.680,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
25,CRISTIAN,DORIGATTI,ITA,6.720,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
26,JOE,GOODACRE,USA,6.800,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
27,YAROSLAV,TKACH,UKR,6.850,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
28,ALESSANDRO,CINGARI,ITA,6.870,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
29,TOBIAS,PLANGGER,AUT,6.900,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
30,STANISLAO,ZAMA,ITA,6.990,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
31,PETR,BURIAN,CZE,7.050,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
32,LUKAS,KNAPP,AUT,7.070,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
33,JACOPO,STEFANI,ITA,7.130,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
34,GABRIELE,RANDI,ITA,7.280,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
35,MILOSZ,BUJAK,POL,7.310,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
36,MICKAEL,MAWEM,FRA,7.320,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
36,NICKOLAIE,RIVADENEIRA,ECU,7.320,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
38,LEONARDO,SANDRIN,ITA,7.330,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
39,JAN,HOJER,GER,7.430,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
40,LUKE,RODLEY,USA,7.630,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
41,GALO,HERNANDEZ,ECU,7.660,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
42,MICHAEL,PICCOLRUAZ,ITA,7.740,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
43,PIETRO,BIAGINI,ITA,7.950,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
44,NOAH,BRATSCHI,USA,8.100,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
45,MACIEJ,DOBRZANSKI,POL,8.140,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
46,IHOR,ROBOTA,UKR,8.270,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
47,ARTEM,HLUSHKO,UKR,8.410,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
48,FILIP,SCHENK,ITA,8.450,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
49,DIMITRI,VOGT,SUI,8.490,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
50,SEAN,MCCOLL,CAN,8.610,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
51,DAVID,FIRNENBURG,GER,8.670,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
52,JUAN MARTIN,PEÑA,ECU,8.780,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
53,SHUTA,TANAKA,JPN,8.880,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
54,SERGIO,VERDASCO URIZAL,ESP,9.080,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
55,MARCELLO,BOMBARDI,ITA,9.160,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
56,NICOLAS,COLLIN,BEL,9.390,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
57,MATEJ,BURIAN,CZE,9.420,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
58,İSMAİL,OZTÜRK,TUR,9.540,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
59,FELIPE,HO FOGANHOLO,BRA,9.590,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
60,SIMON,LORENZI,BEL,9.730,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
61,ALEXANDER,MEGOS,GER,10.010,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
62,CESAR,GROSSO,BRA,10.080,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
63,EMILIO,RIOS,CHI,10.100,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
64,BENJAMIN,VARGAS,CHI,10.280,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
65,OLAF,MALINOWSKI,POL,10.780,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
66,BITTOR,ESPARTA FRADE,ESP,10.830,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
67,VLADISLAV,SHEVCHENKO,RUS,11.130,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
68,BENJAMIN,AYALA,CHI,12.000,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
69,PEDRO FERREIRA,NICOLOSO,BRA,12.010,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
70,JEAN,OURIQUES,BRA,12.700,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
71,ÀLEX,HERNÁNDEZ CASTILLA,ESP,13.810,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
72,SANTIAGO,CHRISTENSEN,ARG,13.850,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
1,IULIIA,KAPLINA,RUS,7.970,7.41,Arco_(ITA)_2018,27 July - 28 July 2018,Women
2,MARIIA,KRASAVINA,RUS,8.140,7.65,Arco_(ITA)_2018,27 July - 28 July 2018,Women
3,ANOUCK,JAUBERT,FRA,7.760,7.591,Arco_(ITA)_2018,27 July - 28 July 2018,Women
4,ALEKSANDRA,KALUCKA,POL,8.020,7.592,Arco_(ITA)_2018,27 July - 28 July 2018,Women
5,ANNA,BROZEK,POL,8.090,7.809,Arco_(ITA)_2018,27 July - 28 July 2018,Women
6,PATRYCJA,CHUDZIAK,POL,8.410,8.09,Arco_(ITA)_2018,27 July - 28 July 2018,Women
7,NATALIA,KALUCKA,POL,8.520,8.62,Arco_(ITA)_2018,27 July - 28 July 2018,Women
8,ELENA,TIMOFEEVA,RUS,8.300,10.21,Arco_(ITA)_2018,27 July - 28 July 2018,Women
9,ANDREA,ROJAS,ECU,8.650,8.58,Arco_(ITA)_2018,27 July - 28 July 2018,Women
10,ELISABETTA,DALLA BRIDA,ITA,8.530,8.59,Arco_(ITA)_2018,27 July - 28 July 2018,Women
11,PIPER,KELLY,USA,9.030,8.91,Arco_(ITA)_2018,27 July - 28 July 2018,Women
12,ALEXANDRA,ELMER,AUT,9.170,9.11,Arco_(ITA)_2018,27 July - 28 July 2018,Women
13,VICTOIRE,ANDRIER,FRA,8.470,9.57,Arco_(ITA)_2018,27 July - 28 July 2018,Women
14,DARIA,KAN,RUS,8.920,9.88,Arco_(ITA)_2018,27 July - 28 July 2018,Women
15,CAPUCINE,VIGLIONE,FRA,9.070,15.71,Arco_(ITA)_2018,27 July - 28 July 2018,Women
16,KLAUDIA,BUCZEK,POL,8.610,fall,Arco_(ITA)_2018,27 July - 28 July 2018,Women
17,SILVIA,PORTA,ITA,9.380,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
18,NINA,LACH,AUT,9.690,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
19,MONIKA,PROKOPIUK-KAWECKA,POL,9.720,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
20,ELENA,REMIZOVA,RUS,9.750,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
21,LAURA,STÖCKLER,AUT,9.960,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
22,GIULIA,RANDI,ITA,10.040,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
23,MARTINA,ZANETTI,ITA,10.220,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
24,ELMA,FLEURET,FRA,10.440,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
25,CLAIRE,BUHRFEIND,USA,10.580,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
26,STASA,GEJO,SRB,10.700,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
27,LAURA,LAMMER,AUT,10.790,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
28,BROOKE,RABOUTOU,USA,10.910,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
29,MAJA,RUDKA,POL,11.030,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
30,ALEJANDRA,CONTRERAS,CHI,11.220,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
31,HANA,KRIZOVA,CZE,11.360,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
32,MARGARYTA,ZAKHAROVA,UKR,11.420,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
33,GIULIA,MEDICI,ITA,11.440,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
34,ISABEL,GIFFORD,USA,12.040,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
35,BABETTE,ROY,CAN,12.230,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
36,TEYHA,ROGERS,CAN,12.380,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
37,VALENTINA,AGUADO,ARG,12.420,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
38,MAGGIE,HAMMER,USA,12.580,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
39,CHRISTY,SPURRELL,CAN,12.840,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
40,DENISA,MERCOVA,CZE,13.140,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
41,NATSUMI,HIRANO,JPN,13.330,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
42,MIU,KURITA,JPN,14.070,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
43,IDA,KUPS,POL,14.400,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
44,AURELIA,SARISSON,FRA,14.660,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
45,THAIS MAKINO,SHIRAIWA,BRA,14.900,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
46,LISA,HAMMER,USA,16.130,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
47,LUANA,RISCADO,BRA,23.290,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
48,REBECCA,FRANGOS,CAN,fall,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
48,TETIANA,KOLKOTINA,UKR,false start,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
48,FRANCESCA,VASI,ITA,false start,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
1,REZA,ALIPOUR SHENAZANDIFARD,IRI,5.726,5.63,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
2,BASSA,MAWEM,FRA,5.874,fall,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
3,STANISLAV,KOKORIN,RUS,6.044,6.02,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
4,QIXIN,ZHONG,CHN,6.114,fall,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
5,VLADISLAV,DEULIN,RUS,6.016,5.90,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
6,KOSTIANTYN,PAVLENKO,UKR,6.220,6.02,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
7,ALEKSANDR,SHIKOV,RUS,5.891,6.36,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
8,JAN,KRIZ,CZE,6.276,6.46,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
9,PENGHUI,LIN,CHN,6.359,6.04,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
10,MARCIN,DZIENSKI,POL,6.288,6.42,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
11,ALEKSANDR,SHILOV,RUS,6.304,6.43,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
12,JORDAN,FISHMAN,USA,6.383,8.97,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
13,DMITRII,TIMOFEEV,RUS,6.331,12.23,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
14,LUDOVICO,FOSSALI,ITA,6.193,false start,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
15,LEONARDO,GONTERO,ITA,6.259,fall,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
16,AMIR,MAIMURATOV,KAZ,6.373,false start,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
17,JOE,GOODACRE,USA,6.410,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
17,YONGSU,LEE,KOR,6.410,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
19,ALMAZ,NAGAEV,RUS,6.516,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
20,CARLOS,GRANJA,ECU,6.527,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
21,TOMOA,NARASAKI,JPN,6.697,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
22,RISHAT,KHAIBULLIN,KAZ,6.718,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
23,LUKAS,KNAPP,AUT,6.733,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
24,MICKAEL,MAWEM,FRA,6.769,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
25,ISAAC,ESTEVEZ,ECU,6.788,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
26,ALIMZHAN,MYRZABEKOV,KAZ,6.798,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
